Eid,Affiliation
2-s2.0-85106419699,60027881
2-s2.0-85106419699,60005437
2-s2.0-85106419699,60008609
2-s2.0-85107639251,60028190
2-s2.0-85107639251,60091507
2-s2.0-85107639251,60000316
2-s2.0-85107150478,60006314
2-s2.0-85107150478,60028190
2-s2.0-85107150478,60199582
2-s2.0-85120739514,60002441
2-s2.0-85120739514,60023222
2-s2.0-85120739514,60008978
2-s2.0-85120739514,60002620
2-s2.0-85120739514,60030769
2-s2.0-85120739514,60014569
2-s2.0-85103642361,60017165
2-s2.0-85103642361,60028190
2-s2.0-85114110268,60029157
2-s2.0-85114110268,60028190
2-s2.0-85114110268,60107208
2-s2.0-85114110268,60090652
2-s2.0-85100506898,60022183
2-s2.0-85100506898,60028190
2-s2.0-85100506898,60194921
2-s2.0-85103805010,60032250
2-s2.0-85103805010,60199575
2-s2.0-85103805010,60023366
2-s2.0-85103805010,60020352
2-s2.0-85103805010,60013939
2-s2.0-85103805010,60012521
2-s2.0-85103805010,60015887
2-s2.0-85103805010,60010778
2-s2.0-85103805010,60006964
2-s2.0-85097030110,60020524
2-s2.0-85097030110,60276473
2-s2.0-85097030110,60028190
2-s2.0-85092688441,60022183
2-s2.0-85092688441,60028190
2-s2.0-85122623812,60028190
2-s2.0-85118311286,60028190
2-s2.0-85118311286,60076774
2-s2.0-85118311286,60025589
2-s2.0-85118311286,60004095
2-s2.0-85103343095,60028190
2-s2.0-85126729156,60028190
2-s2.0-85105214306,108082315
2-s2.0-85105214306,60012718
2-s2.0-85105214306,60199575
2-s2.0-85105214306,60028190
2-s2.0-85110587325,60028190
2-s2.0-85120986382,60028190
2-s2.0-85106571469,60002620
2-s2.0-85120901699,60026046
2-s2.0-85120901699,60017165
2-s2.0-85120901699,60005255
2-s2.0-85120901699,60199578
2-s2.0-85120901699,60032250
2-s2.0-85120901699,60199575
2-s2.0-85120901699,60025527
2-s2.0-85120901699,60022738
2-s2.0-85120901699,60023241
2-s2.0-85120901699,60002620
2-s2.0-85117390923,60028190
2-s2.0-85108908811,60070862
2-s2.0-85108908811,60025205
2-s2.0-85108908811,60018163
2-s2.0-85112283891,60028190
2-s2.0-85112283891,60008435
2-s2.0-85112722805,60028190
2-s2.0-85099885718,60028190
2-s2.0-85099885718,60000316
2-s2.0-85099885718,107019948
2-s2.0-85114729095,60022148
2-s2.0-85114729095,60019953
2-s2.0-85114729095,60011326
2-s2.0-85114729095,60010023
2-s2.0-85114729095,60031456
2-s2.0-85110330826,60012718
2-s2.0-85110330826,60028190
2-s2.0-85110330826,60011947
2-s2.0-85097898709,60028190
2-s2.0-85097898709,60022498
2-s2.0-85097898709,60004391
2-s2.0-85097898709,60011525
2-s2.0-85080117234,60028190
2-s2.0-85080117234,60030931
2-s2.0-85090925271,60012718
2-s2.0-85090925271,60017285
2-s2.0-85090925271,60028190
2-s2.0-85090925271,60005217
2-s2.0-85090925271,60103680
2-s2.0-85121029434,60104665
2-s2.0-85121029434,60028190
2-s2.0-85105972161,60028190
2-s2.0-85105972161,60016146
2-s2.0-85101045015,60028190
2-s2.0-85101045015,60071487
2-s2.0-85101045015,60011947
2-s2.0-85103306730,60028190
2-s2.0-85103306730,60031004
2-s2.0-85112366282,60002620
2-s2.0-85112366282,60021543
2-s2.0-85112366282,60022183
2-s2.0-85112366282,60028190
2-s2.0-85100886724,60028190
2-s2.0-85100886724,60022183
2-s2.0-85118342524,60028190
2-s2.0-85118342524,60020486
2-s2.0-85118342524,60199575
2-s2.0-85115148301,60025778
2-s2.0-85115148301,60028190
2-s2.0-85110803270,60028190
2-s2.0-85103853276,60028190
2-s2.0-85103853276,60012448
2-s2.0-85112116070,60022183
2-s2.0-85112116070,60028190
2-s2.0-85120050022,60028190
2-s2.0-85120050022,60006964
2-s2.0-85111659263,60028190
2-s2.0-85111659263,60199582
2-s2.0-85111659263,60021543
2-s2.0-85111659263,60021895
2-s2.0-85111659263,122737931
2-s2.0-85110685282,60002620
2-s2.0-85110685282,60022183
2-s2.0-85110685282,101524736
2-s2.0-85110685282,60020524
2-s2.0-85105556101,60028190
2-s2.0-85105556101,60021895
2-s2.0-85126064210,60028190
2-s2.0-85103984324,60028190
2-s2.0-85119036528,60002620
2-s2.0-85119036528,60020661
2-s2.0-85119036528,60014875
2-s2.0-85104606108,60172570
2-s2.0-85104606108,60028190
2-s2.0-85104606108,60003303
2-s2.0-85098943400,60006314
2-s2.0-85098943400,60028190
2-s2.0-85098943400,122780315
2-s2.0-85109390444,60028190
2-s2.0-85111580365,60028190
2-s2.0-85111580365,60091507
2-s2.0-85111580365,60018465
2-s2.0-85111580365,60004391
2-s2.0-85111859830,60110939
2-s2.0-85111859830,60028190
2-s2.0-85088990303,60028190
2-s2.0-85088990303,60012718
2-s2.0-85108997998,60028190
2-s2.0-85117586058,60070862
2-s2.0-85117586058,60025205
2-s2.0-85117586058,60000145
2-s2.0-85119959418,60012718
2-s2.0-85119959418,60026851
2-s2.0-85119959418,60028190
2-s2.0-85103031327,60010499
2-s2.0-85103031327,60028190
2-s2.0-85103031327,60026526
2-s2.0-85103031327,120452730
2-s2.0-85109827725,60031809
2-s2.0-85109827725,60006314
2-s2.0-85109827725,60073385
2-s2.0-85109827725,60013314
2-s2.0-85109827725,60031941
2-s2.0-85109827725,60011715
2-s2.0-85109827725,60031913
2-s2.0-85109827725,60073509
2-s2.0-85109827725,60022183
2-s2.0-85121296748,60002620
2-s2.0-85121296748,60199575
2-s2.0-85085123493,60022183
2-s2.0-85100822797,60022498
2-s2.0-85100822797,60028190
2-s2.0-85100822797,60006183
2-s2.0-85107573666,60028190
2-s2.0-85107573666,60028928
2-s2.0-85122493175,60029241
2-s2.0-85122493175,60025383
2-s2.0-85122493175,60028190
2-s2.0-85122493175,60026810
2-s2.0-85122493175,60015150
2-s2.0-85103093062,60017165
2-s2.0-85103093062,60092136
2-s2.0-85103093062,60028190
2-s2.0-85103093062,60103462
2-s2.0-85103093062,106208652
2-s2.0-85082436638,60138776
2-s2.0-85082436638,60162124
2-s2.0-85092640719,60091507
2-s2.0-85092640719,60017165
2-s2.0-85092640719,60029157
2-s2.0-85110120875,60028190
2-s2.0-85115776466,60002620
2-s2.0-85122497978,127717402
2-s2.0-85122497978,127717409
2-s2.0-85122497978,60012521
2-s2.0-85122497978,60002620
2-s2.0-85122497978,60011525
2-s2.0-85115378540,60028190
2-s2.0-85115378540,60024025
2-s2.0-85102679854,60069392
2-s2.0-85102679854,60069412
2-s2.0-85102679854,60028190
2-s2.0-85077384971,60028190
2-s2.0-85103640915,60028190
2-s2.0-85103091464,60028190
2-s2.0-85103091464,60105229
2-s2.0-85103091464,60018809
2-s2.0-85103091464,60025038
2-s2.0-85114419200,60021944
2-s2.0-85114419200,60028190
2-s2.0-85114419200,60023462
2-s2.0-85101459601,60002620
2-s2.0-85101459601,60022183
2-s2.0-85101459601,60028190
2-s2.0-85101459601,60005281
2-s2.0-85101459601,60004391
2-s2.0-85112814016,60028190
2-s2.0-85099478234,60028190
2-s2.0-85107237876,60028190
2-s2.0-85105064709,60028190
2-s2.0-85105064709,60011023
2-s2.0-85124468337,60028190
2-s2.0-85111445042,60028190
2-s2.0-85111445042,60023366
2-s2.0-85106877111,60028190
2-s2.0-85122150043,60028190
2-s2.0-85120752934,60028190
2-s2.0-85105528555,60026526
2-s2.0-85105528555,60138781
2-s2.0-85105528555,126174171
2-s2.0-85105528555,60013980
2-s2.0-85105528555,60028190
2-s2.0-85105528555,60116827
2-s2.0-85105528555,60071464
2-s2.0-85105528555,60104334
2-s2.0-85105528555,60006622
2-s2.0-85105528555,60022425
2-s2.0-85099562394,60103462
2-s2.0-85099562394,60104289
2-s2.0-85099562394,60138529
2-s2.0-85099562394,60106385
2-s2.0-85099562394,60016418
2-s2.0-85099562394,60030217
2-s2.0-85099562394,60003977
2-s2.0-85099562394,60008786
2-s2.0-85125302743,60028190
2-s2.0-85125302743,60000316
2-s2.0-85125302743,60012521
2-s2.0-85125302743,60024324
2-s2.0-85113404231,60028190
2-s2.0-85113404231,60199583
2-s2.0-85097215349,60021120
2-s2.0-85097215349,105290844
2-s2.0-85097215349,60028190
2-s2.0-85097215349,60030939
2-s2.0-85128615895,60028190
2-s2.0-85128615895,60002105
2-s2.0-85128615895,60103462
2-s2.0-85107973676,60028190
2-s2.0-85107973676,60014256
2-s2.0-85107049387,60007029
2-s2.0-85107049387,60022659
2-s2.0-85107049387,60024542
2-s2.0-85107049387,60028190
2-s2.0-85109009620,60028190
2-s2.0-85109009620,60012718
2-s2.0-85109009620,60008786
2-s2.0-85135581937,60028190
2-s2.0-85107650947,60002620
2-s2.0-85099407486,60028190
2-s2.0-85120801156,60028190
2-s2.0-85104829864,60028190
2-s2.0-85104829864,60000881
2-s2.0-85104829864,60022464
2-s2.0-85102441420,60006314
2-s2.0-85102441420,60022313
2-s2.0-85102441420,60028190
2-s2.0-85119184774,100792904
2-s2.0-85119184774,101069371
2-s2.0-85119184774,60022183
2-s2.0-85117814852,60103462
2-s2.0-85117814852,60017285
2-s2.0-85117814852,60028190
2-s2.0-85098555041,60005429
2-s2.0-85098555041,60032143
2-s2.0-85098555041,60028190
2-s2.0-85098555041,60021843
2-s2.0-85117306866,60028190
2-s2.0-85105851194,60000995
2-s2.0-85105851194,60022183
2-s2.0-85105851194,60031890
2-s2.0-85105851194,60018805
2-s2.0-85117503838,60028190
2-s2.0-85117503838,60023932
2-s2.0-85117503838,60073525
2-s2.0-85117503838,60005247
2-s2.0-85104510473,60028190
2-s2.0-85104510473,60018809
2-s2.0-85114264178,60028190
2-s2.0-85114264178,60014439
2-s2.0-85114264178,60006951
2-s2.0-85118615734,60028190
2-s2.0-85101515535,60028190
2-s2.0-85101515535,60018809
2-s2.0-85103363289,60071375
2-s2.0-85103363289,60172698
2-s2.0-85103363289,60028190
2-s2.0-85103363289,100672492
2-s2.0-85103363289,60012521
2-s2.0-85103363289,60078563
2-s2.0-85104047347,60005518
2-s2.0-85104047347,60022183
2-s2.0-85104047347,60028190
2-s2.0-85107183711,60172370
2-s2.0-85107183711,60032116
2-s2.0-85107183711,60091477
2-s2.0-85107183711,60189241
2-s2.0-85107183711,126344003
2-s2.0-85107183711,60028190
2-s2.0-85099913544,60030210
2-s2.0-85099913544,60136265
2-s2.0-85099913544,60016660
2-s2.0-85099913544,60033182
2-s2.0-85099913544,125712064
2-s2.0-85099913544,60011394
2-s2.0-85099913544,60254871
2-s2.0-85099913544,60025258
2-s2.0-85099913544,60031004
2-s2.0-85099913544,60109259
2-s2.0-85124036561,60020524
2-s2.0-85124036561,60011001
2-s2.0-85124036561,122263233
2-s2.0-85124036561,60028190
2-s2.0-85101803942,60158097
2-s2.0-85101803942,60023386
2-s2.0-85101803942,60028190
2-s2.0-85101803942,60018805
2-s2.0-85101803942,60089309
2-s2.0-85101803942,60007421
2-s2.0-85101803942,60007834
2-s2.0-85101803942,60010110
2-s2.0-85101803942,60032256
2-s2.0-85101803942,124333557
2-s2.0-85113572829,60012383
2-s2.0-85113572829,60002798
2-s2.0-85113572829,60023561
2-s2.0-85113572829,60068716
2-s2.0-85113572829,124797096
2-s2.0-85113572829,60027817
2-s2.0-85113572829,60022183
2-s2.0-85113572829,60018084
2-s2.0-85113572829,60008088
2-s2.0-85113572829,60015633
2-s2.0-85101042958,60199583
2-s2.0-85101042958,60012448
2-s2.0-85099427294,60021016
2-s2.0-85099427294,121643082
2-s2.0-85099427294,125736888
2-s2.0-85099427294,60019226
2-s2.0-85099427294,60211264
2-s2.0-85099427294,60068693
2-s2.0-85109622410,60070901
2-s2.0-85109622410,113352919
2-s2.0-85109622410,60107629
2-s2.0-85109622410,60000653
2-s2.0-85109622410,60069708
2-s2.0-85109622410,125336314
2-s2.0-85109622410,60069378
2-s2.0-85109622410,101572156
2-s2.0-85109622410,60007825
2-s2.0-85109622410,60022116
2-s2.0-85116481731,60110188
2-s2.0-85116481731,127013483
2-s2.0-85116481731,60070185
2-s2.0-85116481731,60002620
2-s2.0-85116481731,60028190
2-s2.0-85114036026,112697229
2-s2.0-85114036026,60022183
2-s2.0-85114036026,60028190
2-s2.0-85105855441,122906616
2-s2.0-85105855441,60028190
2-s2.0-85119829406,60199578
2-s2.0-85119829406,60199575
2-s2.0-85119829406,60022183
2-s2.0-85098540606,60028190
2-s2.0-85098540606,60091507
2-s2.0-85120572852,60002620
2-s2.0-85120572852,60022183
2-s2.0-85099403676,60033085
2-s2.0-85099403676,60023366
2-s2.0-85099403676,60272722
2-s2.0-85099403676,60028190
2-s2.0-85098798932,60002620
2-s2.0-85098798932,60022183
2-s2.0-85098798932,60028190
2-s2.0-85111263685,60028190
2-s2.0-85111263685,60012718
2-s2.0-85104407434,60028190
2-s2.0-85104407434,60024322
2-s2.0-85091295670,60028190
2-s2.0-85091295670,124673499
2-s2.0-85091295670,60015728
2-s2.0-85108876607,60028190
2-s2.0-85100396964,60028190
2-s2.0-85108251288,60018735
2-s2.0-85108251288,60025272
2-s2.0-85108251288,60028190
2-s2.0-85108251288,60021944
2-s2.0-85110690575,60028190
2-s2.0-85115065928,60028190
2-s2.0-85115065928,123390323
2-s2.0-85110655779,60028190
2-s2.0-85101340921,60028190
2-s2.0-85157212029,60002620
2-s2.0-85157212029,60022183
2-s2.0-85157212029,60016849
2-s2.0-85118750480,60028190
2-s2.0-85118750480,60114221
2-s2.0-85098513557,60006651
2-s2.0-85098513557,60002620
2-s2.0-85098513557,60006988
2-s2.0-85085099181,60006314
2-s2.0-85085099181,60028190
2-s2.0-85118096274,60022183
2-s2.0-85109645961,60028190
2-s2.0-85109645961,60105229
2-s2.0-85109645961,60018809
2-s2.0-85101922363,60028190
2-s2.0-85101922363,60138776
2-s2.0-85101922363,60189723
2-s2.0-85108431701,60012718
2-s2.0-85108431701,106722670
2-s2.0-85108431701,60017285
2-s2.0-85108431701,60028190
2-s2.0-85108431701,60103462
2-s2.0-85108431701,60014982
2-s2.0-85108431701,60005217
2-s2.0-85108431701,60103680
2-s2.0-85111821795,60079728
2-s2.0-85111821795,60023330
2-s2.0-85111821795,60028190
2-s2.0-85111821795,60018013
2-s2.0-85111821795,60211721
2-s2.0-85109894549,60199583
2-s2.0-85123259841,60026326
2-s2.0-85123259841,60028190
2-s2.0-85114881634,60026046
2-s2.0-85114881634,60017165
2-s2.0-85114881634,60199573
2-s2.0-85114881634,60025814
2-s2.0-85114881634,60028190
2-s2.0-85114881634,60015728
2-s2.0-85103755188,60012718
2-s2.0-85103755188,126193274
2-s2.0-85103755188,60028190
2-s2.0-85108001482,60028190
2-s2.0-85108001482,101823394
2-s2.0-85108001482,60031780
2-s2.0-85108001482,60012718
2-s2.0-85120995424,60070862
2-s2.0-85120995424,60025205
2-s2.0-85120995424,60018163
2-s2.0-85116906188,60028190
2-s2.0-85099201917,60148067
2-s2.0-85099201917,60030162
2-s2.0-85103924071,60027561
2-s2.0-85103924071,60002620
2-s2.0-85103924071,60022183
2-s2.0-85103924071,60015887
2-s2.0-85103924071,60074459
2-s2.0-85151224779,60028190
2-s2.0-85111925272,60011520
2-s2.0-85111925272,60021923
2-s2.0-85111925272,60002573
2-s2.0-85111925272,60022183
2-s2.0-85111925272,60172358
2-s2.0-85111925272,60022148
2-s2.0-85111925272,60118584
2-s2.0-85111925272,60000481
2-s2.0-85111925272,106208652
2-s2.0-85103540247,60028190
2-s2.0-85105871549,60018465
2-s2.0-85105871549,60091507
2-s2.0-85105871549,60015742
2-s2.0-85109137337,60012521
2-s2.0-85109137337,60189723
2-s2.0-85095786606,60158097
2-s2.0-85095786606,60010110
2-s2.0-85095786606,60028190
2-s2.0-85095786606,60018805
2-s2.0-85095786606,60089309
2-s2.0-85095786606,60023386
2-s2.0-85097511416,60002469
2-s2.0-85097511416,60002798
2-s2.0-85097511416,60071488
2-s2.0-85097511416,60025530
2-s2.0-85097511416,60013022
2-s2.0-85097511416,60015772
2-s2.0-85097511416,60031325
2-s2.0-85097511416,60028190
2-s2.0-85097511416,60000401
2-s2.0-85122613942,60028190
2-s2.0-85101992441,60028190
2-s2.0-85104627756,60028190
2-s2.0-85117937470,60002620
2-s2.0-85117937470,60031890
2-s2.0-85117937470,60018805
2-s2.0-85117937470,60028190
2-s2.0-85117937470,60103462
2-s2.0-85117937470,60014992
2-s2.0-85092350230,60006541
2-s2.0-85092350230,60274950
2-s2.0-85092350230,60012311
2-s2.0-85092350230,60028190
2-s2.0-85095603422,60000937
2-s2.0-85095603422,60070604
2-s2.0-85095603422,60028190
2-s2.0-85095603422,60073535
2-s2.0-85119371668,60014982
2-s2.0-85119371668,60071491
2-s2.0-85119371668,60021062
2-s2.0-85119371668,60018748
2-s2.0-85119371668,60071464
2-s2.0-85119371668,60027652
2-s2.0-85119371668,60107631
2-s2.0-85119371668,60028190
2-s2.0-85119371668,60005273
2-s2.0-85119371668,60027884
2-s2.0-85115665011,60022183
2-s2.0-85115665011,60028190
2-s2.0-85115665011,102044311
2-s2.0-85101460855,60028190
2-s2.0-85101460855,60102426
2-s2.0-85110356348,60028190
2-s2.0-85120929451,60028190
2-s2.0-85115131013,60028190
2-s2.0-85115131013,60008435
2-s2.0-85122814201,60028190
2-s2.0-85102056436,60028190
2-s2.0-85116714628,60028190
2-s2.0-85116714628,60000316
2-s2.0-85110165880,60028190
2-s2.0-85110165880,60199573
2-s2.0-85110165880,60012718
2-s2.0-85110165880,113736755
2-s2.0-85101633445,60028190
2-s2.0-85101633445,60194933
2-s2.0-85108652711,60021944
2-s2.0-85108652711,60028190
2-s2.0-85108652711,100318468
2-s2.0-85101517379,60028190
2-s2.0-85110397332,60079728
2-s2.0-85110397332,60028190
2-s2.0-85110397332,60078563
2-s2.0-85098947409,60012718
2-s2.0-85098947409,60017161
2-s2.0-85098947409,60017285
2-s2.0-85098947409,60028190
2-s2.0-85112117858,60014313
2-s2.0-85112117858,60028190
2-s2.0-85112117858,60007606
2-s2.0-85143848866,60005255
2-s2.0-85143848866,60011220
2-s2.0-85143848866,60002620
2-s2.0-85099920579,60028190
2-s2.0-85116578184,123625428
2-s2.0-85116578184,60028190
2-s2.0-85116578184,60108072
2-s2.0-85116578184,60022095
2-s2.0-85119610168,60028190
2-s2.0-85107563807,60028190
2-s2.0-85107563807,60107781
2-s2.0-85107563807,60110939
2-s2.0-85092731141,60028190
2-s2.0-85103394339,60006121
2-s2.0-85103394339,60073390
2-s2.0-85103394339,60027767
2-s2.0-85103394339,60006541
2-s2.0-85103394339,60013314
2-s2.0-85103394339,60073385
2-s2.0-85103394339,60024218
2-s2.0-85103394339,60008510
2-s2.0-85103394339,60006240
2-s2.0-85103394339,60007215
2-s2.0-85103394339,113699696
2-s2.0-85121674769,60028190
2-s2.0-85102493531,60025641
2-s2.0-85102493531,60028190
2-s2.0-85121008658,60028190
2-s2.0-85121008658,60199575
2-s2.0-85123289800,60028190
2-s2.0-85123289800,127615517
2-s2.0-85094605505,60028190
2-s2.0-85113929060,60028190
2-s2.0-85113929060,60103839
2-s2.0-85096749915,60010955
2-s2.0-85096749915,60117367
2-s2.0-85096749915,60027363
2-s2.0-85096749915,60028190
2-s2.0-85112669457,60070862
2-s2.0-85112669457,60025205
2-s2.0-85112669457,60018163
2-s2.0-85108626936,60028190
2-s2.0-85103384634,60018352
2-s2.0-85103384634,60028190
2-s2.0-85102276868,60028190
2-s2.0-85118447425,60028190
2-s2.0-85118447425,60030434
2-s2.0-85118447425,60019939
2-s2.0-85106335078,60021944
2-s2.0-85106335078,60006876
2-s2.0-85106335078,60028190
2-s2.0-85106335078,106208652
2-s2.0-85115323201,60070862
2-s2.0-85115323201,60025205
2-s2.0-85115323201,60018163
2-s2.0-85098461867,60009914
2-s2.0-85098461867,60104134
2-s2.0-85098461867,60025577
2-s2.0-85098461867,60113885
2-s2.0-85098461867,60028190
2-s2.0-85116857847,60028190
2-s2.0-85116857847,60199582
2-s2.0-85116857847,60103462
2-s2.0-85119360754,60070862
2-s2.0-85119360754,60025205
2-s2.0-85119360754,60018163
2-s2.0-85101523759,60028190
2-s2.0-85101523759,60021120
2-s2.0-85113253707,60002620
2-s2.0-85113253707,60031780
2-s2.0-85113253707,60028190
2-s2.0-85113253707,60022183
2-s2.0-85103665192,60009116
2-s2.0-85103665192,60028190
2-s2.0-85103665192,116666783
2-s2.0-85107067806,60022313
2-s2.0-85107067806,60028190
2-s2.0-85104496188,60028190
2-s2.0-85104496188,60117964
2-s2.0-85104496188,60017165
2-s2.0-85114146888,60028190
2-s2.0-85114010007,60028190
2-s2.0-85104147053,60112735
2-s2.0-85104147053,60028190
2-s2.0-85100159824,60028190
2-s2.0-85100159824,60071847
2-s2.0-85100159824,60016521
2-s2.0-85100159824,60021660
2-s2.0-85100159824,60005038
2-s2.0-85100159824,60024069
2-s2.0-85100159824,60025272
2-s2.0-85119598107,60002620
2-s2.0-85119598107,60028190
2-s2.0-85107053622,60028190
2-s2.0-85107053622,60012718
2-s2.0-85107053622,120713134
2-s2.0-85107053622,60015728
2-s2.0-85107053622,60002620
2-s2.0-85114347143,60028190
2-s2.0-85114347143,60022183
2-s2.0-85116058112,60077951
2-s2.0-85116058112,60001821
2-s2.0-85116058112,60001170
2-s2.0-85116058112,60028190
2-s2.0-85108350026,60028190
2-s2.0-85099933313,60028190
2-s2.0-85099933313,60114221
2-s2.0-85099933313,60189720
2-s2.0-85111493922,60027841
2-s2.0-85111493922,60000717
2-s2.0-85111493922,60028190
2-s2.0-85100496450,60028190
2-s2.0-85111377162,60028190
2-s2.0-85111377162,60025352
2-s2.0-85111377162,60071359
2-s2.0-85111377162,126642165
2-s2.0-85114042056,60011326
2-s2.0-85114042056,60028190
2-s2.0-85114042056,60022148
2-s2.0-85114042056,126510251
2-s2.0-85086838098,60028190
2-s2.0-85086838098,60012718
2-s2.0-85090789309,60022183
2-s2.0-85090789309,60031890
2-s2.0-85090789309,60018805
2-s2.0-85090789309,60014992
2-s2.0-85090789309,107871032
2-s2.0-85090789309,60026419
2-s2.0-85090789309,60086834
2-s2.0-85103779760,60022183
2-s2.0-85103779760,60028190
2-s2.0-85099262870,60028190
2-s2.0-85100682868,60001278
2-s2.0-85100682868,60090601
2-s2.0-85100682868,60028190
2-s2.0-85100682868,60231078
2-s2.0-85092942852,60028190
2-s2.0-85092942852,60025038
2-s2.0-85092942852,60105229
2-s2.0-85092942852,60018809
2-s2.0-85119606326,60017165
2-s2.0-85119606326,60091507
2-s2.0-85119606326,60028190
2-s2.0-85119606326,60006514
2-s2.0-85119606326,106208652
2-s2.0-85106489006,60030801
2-s2.0-85106489006,60028190
2-s2.0-85106489006,60006314
2-s2.0-85114386800,60026326
2-s2.0-85114386800,60199582
2-s2.0-85116035800,60028190
2-s2.0-85116035800,60199575
2-s2.0-85116035800,60018483
2-s2.0-85108322359,60028190
2-s2.0-85111429336,60028190
2-s2.0-85111429336,60009512
2-s2.0-85111429336,60032442
2-s2.0-85111429336,60006552
2-s2.0-85111429336,60006297
2-s2.0-85111429336,60015881
2-s2.0-85111429336,60192973
2-s2.0-85111429336,60013029
2-s2.0-85100070171,60104665
2-s2.0-85100508333,60028190
2-s2.0-85100508333,60069410
2-s2.0-85111359461,60022183
2-s2.0-85111359461,60028190
